IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,10.60,,,0.1,,58.11,10.6 [0.1 – 58.11],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.7,0 [0 – 0.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.8,0 [0 – 0.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,2.7,0 [0 – 2.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,32.80,,,18.2,,48.8,32.8 [18.2 – 48.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.30,,,0,,2.7,0.3 [0 – 2.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,64.80,,,48.6,,79.6,64.8 [48.6 – 79.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.30,,,0,,3.4,0.3 [0 – 3.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.20,,,0,,3,0.2 [0 – 3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,5.8,0.1 [0 – 5.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,80.60,,,58.5,,94.4,80.6 [58.5 – 94.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.50,,,0,,10,0.5 [0 – 10],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,15.90,,,3.4,,35.7,15.9 [3.4 – 35.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.20,,,0,,2.1,0.2 [0 – 2.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.10,,,0,,1.7,0.1 [0 – 1.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,1.9,0 [0 – 1.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,15.40,,,5.5,,29.9,15.4 [5.5 – 29.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,1,0 [0 – 1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,82.50,,,67.2,,93.2,82.5 [67.2 – 93.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.30,,,0,,3.7,0.3 [0 – 3.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.30,,,0,,3.4,0.3 [0 – 3.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,18.81,0.1 [0 – 18.81],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,85.00,,,25.8,,99.4,85 [25.8 – 99.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,5.20,,,0,,57.51,5.2 [0 – 57.51],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.40,,,0,,30.8,0.4 [0 – 30.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.10,,,0,,15.3,0.1 [0 – 15.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.10,,,0,,14.7,0.1 [0 – 14.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,21.3,0 [0 – 21.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,85.10,,,16.7,,99.8,85.1 [16.7 – 99.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,4.80,,,0,,64.8,4.8 [0 – 64.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.20,,,0,,33.4,0.2 [0 – 33.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,17.9,0 [0 – 17.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,16.6,0 [0 – 16.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,22.4,0 [0 – 22.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,91.50,,,23.3,,100,91.5 [23.3 – 100],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.20,,,0,,48.31,1.2 [0 – 48.31],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.10,,,0,,26.9,0.1 [0 – 26.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,15.51,0 [0 – 15.51],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,13.4,0 [0 – 13.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,49.80,,,13.2,,82.6,49.8 [13.2 – 82.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,5.10,,,0.1,,31.2,5.1 [0.1 – 31.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.40,,,0,,18.9,1.4 [0 – 18.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,11.30,,,0.2,,49.9,11.3 [0.2 – 49.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,19.70,,,2.6,,55.6,19.7 [2.6 – 55.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.20,,,0,,5.3,0.2 [0 – 5.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,60.30,,,17.9,,92.2,60.3 [17.9 – 92.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,6.30,,,0,,37.9,6.3 [0 – 37.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.90,,,0,,23.9,1.9 [0 – 23.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,6.20,,,0,,58,6.2 [0 – 58],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,8.10,,,0,,48.81,8.1 [0 – 48.81],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.10,,,0,,6,0.1 [0 – 6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,8.40,,,0,,62.4,8.4 [0 – 62.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.30,,,0,,10.3,0.3 [0 – 10.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.00,,,0,,0.6,0 [0 – 0.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,16.50,,,0.1,,76.8,16.5 [0.1 – 76.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,63.30,,,10.7,,95.8,63.3 [10.7 – 95.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,6.4,0 [0 – 6.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,2.2,0 [0 – 2.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,99.20,,,94.9,,100,99.2 [94.9 – 100],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.10,,,0,,1.3,0.1 [0 – 1.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,1.7,0 [0 – 1.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.3,0 [0 – 0.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.3,0 [0 – 0.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,2.3,0 [0 – 2.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,99.20,,,94.1,,100,99.2 [94.1 – 100],,,EN,2022-07-28
